i,LSOA11CD_props,area_props,area_total,LSOA11CD_majority
15708,"['E01018879', 'E01018900', 'E01018813']","[0.984, 0.012, 0.003]",1240937.2,E01018879
15709,"['E01018813', 'E01018900', 'E01018805', 'E01018811', 'E01018812']","[0.711, 0.22, 0.041, 0.016, 0.012]",2725131.7,E01018813
15710,"['E01018859', 'E01018814', 'E01018812', 'E01018860', 'E01018811', 'E01018900', 'E01018838', 'E01018805', 'E01018840', 'E01018806', 'E01018839', 'E01018841', 'E01018804', 'E01018813']","[0.154, 0.147, 0.121, 0.084, 0.083, 0.08, 0.077, 0.069, 0.066, 0.052, 0.034, 0.012, 0.012, 0.01]",3964413.8,E01018859
15711,"['E01018828', 'E01018837', 'E01018841', 'E01018900', 'E01018860', 'E01018839', 'E01018838', 'E01018901', 'E01018836', 'E01018827', 'E01018859']","[0.572, 0.271, 0.065, 0.044, 0.035, 0.011, 0.001, 0.001, 0.001, 0.0, 0.0]",3294156.6,E01018828
15712,"['E01018827', 'E01018828', 'E01018901']","[0.533, 0.241, 0.225]",3977441.3,E01018827
15713,"['E01018827', 'E01018816', 'E01018817', 'E01018830']","[0.638, 0.193, 0.099, 0.071]",3561018.9,E01018827
15714,"['E01018817', 'E01018818', 'E01018816', 'E01018830']","[0.426, 0.357, 0.197, 0.019]",4000000.0,E01018817
15715,"['E01018817', 'E01018818']","[0.995, 0.005]",4000000.0,E01018817
15716,"['E01018855', 'E01018819', 'E01018817', 'E01018856', 'E01018822', 'E01018857']","[0.421, 0.238, 0.146, 0.127, 0.058, 0.01]",4000000.0,E01018855
15717,"['E01018821', 'E01018855', 'E01018819', 'E01018856']","[0.703, 0.166, 0.118, 0.014]",4000000.0,E01018821
15718,"['E01018821', 'E01018815', 'E01018843']","[0.822, 0.169, 0.009]",4000000.0,E01018821
15719,"['E01018843', 'E01018815', 'E01018833']","[0.422, 0.339, 0.239]",4000000.0,E01018843
15720,"['E01018833', 'E01018815', 'E01018843']","[0.809, 0.178, 0.013]",4000000.0,E01018833
15721,"['E01018833', 'E01018831', 'E01018815']","[0.709, 0.283, 0.008]",4000000.0,E01018833
15722,"['E01018832', 'E01018833', 'E01018831']","[0.412, 0.323, 0.265]",4000000.0,E01018832
15723,"['E01018832', 'E01019031']","[0.993, 0.007]",4000000.0,E01018832
15724,"['E01019031', 'E01019030', 'E01018832', 'E01019028', 'E01019029', 'E01019022']","[0.779, 0.121, 0.084, 0.015, 0.0, 0.0]",3672677.8,E01019031
15725,"['E01019028', 'E01019030', 'E01019031', 'E01019029']","[0.669, 0.211, 0.068, 0.052]",939157.6,E01019028
16031,['E01018920'],[1.0],150593.8,E01018920
16032,['E01018920'],[1.0],259505.5,E01018920
16036,"['E01018805', 'E01018803']","[0.836, 0.164]",16866.9,E01018805
16037,"['E01018803', 'E01018805', 'E01018804', 'E01018839', 'E01018806', 'E01018840', 'E01018828']","[0.675, 0.199, 0.103, 0.008, 0.008, 0.004, 0.002]",1571650.1,E01018803
16038,"['E01018828', 'E01018827']","[0.872, 0.128]",3158350.7,E01018828
16039,"['E01018827', 'E01018828', 'E01018816']","[0.845, 0.117, 0.038]",2227050.3,E01018827
16040,"['E01018816', 'E01018827']","[0.957, 0.043]",2891821.4,E01018816
16041,"['E01018816', 'E01018817', 'E01018818']","[0.541, 0.293, 0.166]",4000000.0,E01018816
16042,"['E01018817', 'E01018818', 'E01018807']","[0.636, 0.301, 0.064]",3987215.3,E01018817
16043,"['E01018807', 'E01018857', 'E01018810', 'E01018817', 'E01018809', 'E01018856', 'E01018808', 'E01018858', 'E01018823', 'E01018824', 'E01018855']","[0.233, 0.159, 0.157, 0.13, 0.096, 0.076, 0.075, 0.058, 0.011, 0.003, 0.003]",4000000.0,E01018807
16044,"['E01018821', 'E01018857', 'E01018846', 'E01018858', 'E01018824', 'E01018855']","[0.496, 0.21, 0.15, 0.128, 0.009, 0.007]",4000000.0,E01018821
16045,"['E01018821', 'E01018815', 'E01018846']","[0.661, 0.323, 0.016]",4000000.0,E01018821
16046,['E01018815'],[1.0],4000000.0,E01018815
16047,"['E01018815', 'E01018833']","[1.0, 0.0]",4000000.0,E01018815
16048,"['E01018831', 'E01018815']","[0.929, 0.071]",4000000.0,E01018831
16049,"['E01018831', 'E01018832']","[0.952, 0.048]",4000000.0,E01018831
16050,"['E01018831', 'E01018832', 'E01019049']","[0.514, 0.468, 0.019]",4000000.0,E01018831
16051,"['E01019031', 'E01019021', 'E01019049', 'E01018832', 'E01019018', 'E01019022', 'E01019023', 'E01019030', 'E01019020', 'E01019028', 'E01019019', 'E01019029']","[0.207, 0.151, 0.14, 0.117, 0.104, 0.095, 0.069, 0.032, 0.027, 0.025, 0.018, 0.014]",3922526.5,E01019031
16052,"['E01019019', 'E01019048', 'E01019020', 'E01019029', 'E01019028', 'E01019018']","[0.319, 0.219, 0.215, 0.191, 0.037, 0.019]",1351780.9,E01019019
16363,"['E01018849', 'E01018803']","[0.836, 0.164]",16323.3,E01018849
16364,"['E01018849', 'E01018803']","[0.989, 0.011]",619683.8,E01018849
16365,"['E01018849', 'E01018828']","[0.995, 0.005]",785968.0,E01018849
16366,['E01018849'],[1.0],1303632.1,E01018849
16367,"['E01018816', 'E01018849', 'E01018850']","[0.489, 0.426, 0.084]",2576650.5,E01018816
16368,"['E01018817', 'E01018816', 'E01018850']","[0.499, 0.435, 0.065]",3404762.5,E01018817
16369,"['E01018817', 'E01018846', 'E01018807', 'E01018854', 'E01018818']","[0.682, 0.2, 0.084, 0.034, 0.0]",3294560.5,E01018817
16370,"['E01018854', 'E01018846', 'E01018853', 'E01018807', 'E01018823', 'E01018809', 'E01018824']","[0.376, 0.207, 0.175, 0.089, 0.071, 0.048, 0.034]",3841649.0,E01018854
16371,"['E01018846', 'E01018824', 'E01018853', 'E01018823']","[0.787, 0.181, 0.025, 0.008]",4000000.0,E01018846
16372,"['E01018815', 'E01018846', 'E01018821']","[0.547, 0.451, 0.002]",4000000.0,E01018815
16373,['E01018815'],[1.0],4000000.0,E01018815
16374,['E01018815'],[1.0],4000000.0,E01018815
16375,"['E01018815', 'E01018831']","[0.77, 0.23]",4000000.0,E01018815
16376,"['E01018831', 'E01018815']","[0.93, 0.07]",4000000.0,E01018831
16377,"['E01018831', 'E01019049', 'E01019050']","[0.926, 0.05, 0.025]",4000000.0,E01018831
16378,"['E01019049', 'E01019050', 'E01019018', 'E01019023', 'E01019019']","[0.59, 0.365, 0.041, 0.001, 0.001]",4000000.0,E01019049
16379,"['E01019048', 'E01019049', 'E01019051', 'E01019050', 'E01019019', 'E01019018']","[0.463, 0.292, 0.172, 0.034, 0.028, 0.011]",3724259.8,E01019048
16380,"['E01019048', 'E01019060']","[0.947, 0.053]",1698128.4,E01019048
16381,['E01019060'],[1.0],725917.5,E01019060
16382,"['E01019060', 'E01018954']","[0.973, 0.027]",89157.1,E01019060
16383,['E01018954'],[1.0],299301.2,E01018954
16690,['E01018849'],[1.0],401918.0,E01018849
16691,['E01018849'],[1.0],2666828.3,E01018849
16692,['E01018849'],[1.0],3397885.1,E01018849
16693,['E01018849'],[1.0],3832730.7,E01018849
16694,"['E01018850', 'E01018849']","[0.561, 0.439]",4000000.0,E01018850
16695,"['E01018850', 'E01018846', 'E01018817']","[0.509, 0.461, 0.031]",3112052.1,E01018850
16696,"['E01018846', 'E01018817']","[0.95, 0.05]",3355222.8,E01018846
16697,['E01018846'],[1.0],3536370.6,E01018846
16698,"['E01018846', 'E01018845']","[0.787, 0.213]",3931829.6,E01018846
16699,"['E01018815', 'E01018846', 'E01018845']","[0.58, 0.233, 0.188]",4000000.0,E01018815
16700,"['E01018815', 'E01018847']","[0.762, 0.238]",4000000.0,E01018815
16701,"['E01018815', 'E01018847']","[0.552, 0.448]",4000000.0,E01018815
16702,"['E01018815', 'E01018847', 'E01019063']","[0.776, 0.124, 0.1]",4000000.0,E01018815
16703,"['E01018815', 'E01018831']","[0.775, 0.225]",4000000.0,E01018815
16704,"['E01018831', 'E01019050', 'E01018815']","[0.817, 0.149, 0.034]",4000000.0,E01018831
16705,"['E01019050', 'E01019049']","[0.883, 0.117]",4000000.0,E01019050
16706,"['E01019050', 'E01019049', 'E01019048', 'E01019051']","[0.947, 0.036, 0.017, 0.0]",4000000.0,E01019050
16707,"['E01019050', 'E01019060', 'E01019048']","[0.414, 0.352, 0.234]",4000000.0,E01019050
16708,['E01019060'],[1.0],3963254.9,E01019060
16709,"['E01018954', 'E01019060']","[0.511, 0.489]",3842160.9,E01018954
16710,"['E01018954', 'E01018955']","[1.0, 0.0]",3831739.9,E01018954
16711,"['E01018955', 'E01018954']","[0.747, 0.253]",2722415.0,E01018955
16712,['E01018955'],[1.0],1914452.8,E01018955
16713,['E01018955'],[1.0],1370912.5,E01018955
17018,['E01018849'],[1.0],663939.4,E01018849
17019,['E01018849'],[1.0],2221059.3,E01018849
17020,['E01018849'],[1.0],3153458.4,E01018849
17021,"['E01018849', 'E01018850']","[0.521, 0.479]",4000000.0,E01018849
17022,"['E01018850', 'E01018846']","[0.802, 0.198]",3031657.7,E01018850
17023,"['E01018846', 'E01018850']","[0.998, 0.002]",3848704.6,E01018846
17024,"['E01018846', 'E01018845']","[0.884, 0.116]",4000000.0,E01018846
17025,"['E01018845', 'E01018846']","[0.526, 0.474]",3990584.3,E01018845
17026,"['E01018845', 'E01018815', 'E01018847']","[0.987, 0.011, 0.001]",4000000.0,E01018845
17027,"['E01018847', 'E01018845', 'E01018815']","[0.901, 0.067, 0.032]",4000000.0,E01018847
17028,"['E01018847', 'E01019063']","[0.879, 0.121]",4000000.0,E01018847
17029,"['E01019063', 'E01018815', 'E01018847']","[0.978, 0.02, 0.002]",4000000.0,E01019063
17030,"['E01019063', 'E01018815', 'E01018831']","[0.928, 0.07, 0.002]",4000000.0,E01019063
17031,"['E01019063', 'E01018831', 'E01019050', 'E01019064']","[0.372, 0.368, 0.177, 0.084]",4000000.0,E01019063
17032,"['E01019050', 'E01019064']","[0.999, 0.001]",4000000.0,E01019050
17033,"['E01019064', 'E01019050', 'E01019060']","[0.523, 0.475, 0.002]",4000000.0,E01019064
17034,"['E01019060', 'E01019064', 'E01019050']","[0.927, 0.049, 0.025]",4000000.0,E01019060
17035,['E01019060'],[1.0],4000000.0,E01019060
17036,"['E01018954', 'E01019060']","[0.801, 0.199]",4000000.0,E01018954
17037,"['E01018954', 'E01018955']","[0.95, 0.05]",4000000.0,E01018954
17038,"['E01018955', 'E01018954']","[0.928, 0.072]",4000000.0,E01018955
17039,"['E01018955', 'E01018957']","[0.907, 0.093]",3975628.9,E01018955
17040,"['E01018955', 'E01018957']","[0.691, 0.309]",494431.4,E01018955
17041,['E01018957'],[1.0],20999.2,E01018957
17347,['E01018849'],[1.0],29345.5,E01018849
17348,"['E01018850', 'E01018849']","[0.833, 0.167]",3070550.7,E01018850
17349,['E01018850'],[1.0],3978142.6,E01018850
17350,"['E01018850', 'E01018846']","[0.641, 0.359]",3974562.9,E01018850
17351,"['E01018846', 'E01018845', 'E01018850']","[0.641, 0.359, 0.001]",4000000.0,E01018846
17352,"['E01018845', 'E01018848', 'E01018846']","[0.879, 0.093, 0.028]",4000000.0,E01018845
17353,"['E01018845', 'E01018848']","[0.76, 0.24]",4000000.0,E01018845
17354,"['E01018847', 'E01018845']","[0.675, 0.325]",4000000.0,E01018847
17355,"['E01018847', 'E01019063']","[0.994, 0.006]",4000000.0,E01018847
17356,"['E01019063', 'E01018847']","[0.86, 0.14]",4000000.0,E01019063
17357,"['E01019063', 'E01019064']","[0.682, 0.318]",4000000.0,E01019063
17358,"['E01019064', 'E01019063', 'E01019050']","[0.766, 0.231, 0.003]",4000000.0,E01019064
17359,"['E01019064', 'E01019050']","[0.858, 0.142]",4000000.0,E01019064
17360,"['E01019064', 'E01019061', 'E01019060', 'E01019062']","[0.87, 0.105, 0.023, 0.002]",4000000.0,E01019064
17361,"['E01019060', 'E01019061', 'E01019064']","[0.829, 0.155, 0.016]",4000000.0,E01019060
17362,['E01019060'],[1.0],4000000.0,E01019060
17363,"['E01018954', 'E01019060']","[0.926, 0.074]",4000000.0,E01018954
17364,"['E01018954', 'E01018956']","[0.999, 0.001]",4000000.0,E01018954
17365,"['E01018955', 'E01018954', 'E01018957', 'E01018956']","[0.454, 0.344, 0.148, 0.054]",4000000.0,E01018955
17366,"['E01018957', 'E01018955']","[0.762, 0.238]",4000000.0,E01018957
17367,['E01018957'],[1.0],2845635.2,E01018957
17368,['E01018957'],[1.0],60713.3,E01018957
17674,['E01018850'],[1.0],332893.7,E01018850
17675,['E01018850'],[1.0],3538709.2,E01018850
17676,['E01018850'],[1.0],4000000.0,E01018850
17677,"['E01018850', 'E01018846']","[0.996, 0.004]",4000000.0,E01018850
17678,"['E01018846', 'E01018845', 'E01018850']","[0.723, 0.15, 0.127]",4000000.0,E01018846
17679,"['E01018845', 'E01018846']","[0.872, 0.128]",4000000.0,E01018845
17680,"['E01018845', 'E01018847', 'E01019066']","[0.998, 0.002, 0.0]",4000000.0,E01018845
17681,"['E01018847', 'E01018845']","[0.816, 0.184]",4000000.0,E01018847
17682,"['E01018847', 'E01019071', 'E01019063']","[0.728, 0.272, 0.0]",4000000.0,E01018847
17683,"['E01018847', 'E01019071', 'E01019069', 'E01019063']","[0.575, 0.159, 0.151, 0.115]",4000000.0,E01018847
17684,"['E01019063', 'E01019064', 'E01019069', 'E01019054']","[0.713, 0.207, 0.076, 0.004]",4000000.0,E01019063
17685,"['E01019063', 'E01019064', 'E01019065']","[0.56, 0.255, 0.185]",4000000.0,E01019063
17686,"['E01019064', 'E01019063', 'E01019065']","[0.782, 0.188, 0.031]",4000000.0,E01019064
17687,"['E01019064', 'E01019062', 'E01019061']","[0.809, 0.138, 0.054]",4000000.0,E01019064
17688,"['E01019060', 'E01019061', 'E01019064', 'E01019062']","[0.639, 0.289, 0.067, 0.005]",4000000.0,E01019060
17689,['E01019060'],[1.0],4000000.0,E01019060
17690,"['E01018956', 'E01018954', 'E01019060']","[0.65, 0.191, 0.158]",4000000.0,E01018956
17691,"['E01018956', 'E01018954']","[0.855, 0.145]",4000000.0,E01018956
17692,"['E01018956', 'E01018957']","[0.818, 0.182]",3865781.1,E01018956
17693,"['E01018957', 'E01018958', 'E01018956']","[0.752, 0.164, 0.084]",2984067.4,E01018957
17694,"['E01018957', 'E01018958', 'E01033289']","[0.704, 0.283, 0.013]",2300985.2,E01018957
17695,"['E01018957', 'E01033289']","[0.95, 0.05]",694647.0,E01018957
17696,['E01033289'],[1.0],120757.8,E01033289
18001,['E01018850'],[1.0],12938.2,E01018850
18002,['E01018850'],[1.0],993027.1,E01018850
18003,['E01018850'],[1.0],3848605.3,E01018850
18004,"['E01018850', 'E01018845']","[0.908, 0.092]",4000000.0,E01018850
18005,"['E01018845', 'E01018850', 'E01018846']","[0.913, 0.049, 0.038]",4000000.0,E01018845
18006,"['E01018845', 'E01019066']","[0.817, 0.183]",4000000.0,E01018845
18007,"['E01019066', 'E01018845', 'E01018847']","[0.767, 0.179, 0.055]",4000000.0,E01019066
18008,"['E01018847', 'E01019071', 'E01019066']","[0.436, 0.348, 0.216]",4000000.0,E01018847
18009,"['E01019071', 'E01019072', 'E01018847']","[0.837, 0.128, 0.035]",4000000.0,E01019071
18010,"['E01019071', 'E01019069', 'E01019072']","[0.607, 0.369, 0.024]",4000000.0,E01019071
18011,"['E01019069', 'E01019054', 'E01019063']","[0.554, 0.421, 0.026]",4000000.0,E01019069
18012,"['E01019054', 'E01019063', 'E01019055']","[0.543, 0.455, 0.002]",4000000.0,E01019054
18013,"['E01019064', 'E01019063', 'E01019054', 'E01019052']","[0.676, 0.197, 0.127, 0.0]",4000000.0,E01019064
18014,['E01019064'],[1.0],4000000.0,E01019064
18015,"['E01019060', 'E01019052', 'E01019064']","[0.836, 0.113, 0.051]",4000000.0,E01019060
18016,"['E01019060', 'E01019052']","[0.938, 0.062]",4000000.0,E01019060
18017,"['E01018956', 'E01019060', 'E01019052', 'E01018924']","[0.717, 0.283, 0.001, 0.0]",4000000.0,E01018956
18018,"['E01018956', 'E01018924']","[1.0, 0.0]",4000000.0,E01018956
18019,['E01018956'],[1.0],3985119.3,E01018956
18020,"['E01033289', 'E01018956', 'E01018924']","[0.539, 0.461, 0.001]",2098484.0,E01033289
18021,['E01033289'],[1.0],3826542.9,E01033289
18022,['E01033289'],[1.0],3279697.8,E01033289
18023,['E01033289'],[1.0],1921510.4,E01033289
18024,['E01033289'],[1.0],5234.3,E01033289
18330,"['E01018850', 'E01019039']","[0.789, 0.211]",1394263.4,E01018850
18331,"['E01019039', 'E01018850', 'E01018845', 'E01019066']","[0.574, 0.298, 0.091, 0.038]",4000000.0,E01019039
18332,"['E01019066', 'E01018845', 'E01019039']","[0.772, 0.171, 0.057]",4000000.0,E01019066
18333,"['E01019066', 'E01018845']","[0.586, 0.414]",4000000.0,E01019066
18334,['E01019066'],[1.0],4000000.0,E01019066
18335,"['E01019071', 'E01019066', 'E01019068']","[0.777, 0.199, 0.024]",4000000.0,E01019071
18336,"['E01019071', 'E01019072', 'E01019073']","[0.993, 0.006, 0.001]",4000000.0,E01019071
18337,"['E01019071', 'E01019070', 'E01019069']","[0.585, 0.214, 0.201]",4000000.0,E01019071
18338,"['E01019054', 'E01019069', 'E01019070', 'E01019055']","[0.644, 0.252, 0.099, 0.005]",4000000.0,E01019054
18339,"['E01019054', 'E01019055']","[0.861, 0.139]",4000000.0,E01019054
18340,"['E01019052', 'E01019054', 'E01019064', 'E01019063']","[0.534, 0.317, 0.149, 0.0]",4000000.0,E01019052
18341,"['E01019052', 'E01019064', 'E01019060']","[0.568, 0.431, 0.001]",4000000.0,E01019052
18342,"['E01019052', 'E01019060', 'E01019064']","[0.93, 0.07, 0.0]",4000000.0,E01019052
18343,['E01019052'],[1.0],4000000.0,E01019052
18344,"['E01018924', 'E01019052', 'E01018956', 'E01019060']","[0.544, 0.32, 0.13, 0.006]",4000000.0,E01018924
18345,"['E01018924', 'E01018956']","[0.843, 0.157]",4000000.0,E01018924
18346,"['E01018924', 'E01018956']","[0.824, 0.176]",3956186.7,E01018924
18347,"['E01033289', 'E01018924']","[0.75, 0.25]",2974715.9,E01033289
18348,['E01033289'],[1.0],4000000.0,E01033289
18349,['E01033289'],[1.0],4000000.0,E01033289
18350,['E01033289'],[1.0],1131551.5,E01033289
18657,['E01019039'],[1.0],1237466.1,E01019039
18658,['E01019039'],[1.0],4000000.0,E01019039
18659,"['E01019066', 'E01019039', 'E01019067']","[0.487, 0.465, 0.048]",4000000.0,E01019066
18660,"['E01019066', 'E01019067']","[0.586, 0.414]",4000000.0,E01019066
18661,"['E01019066', 'E01019067']","[0.998, 0.002]",4000000.0,E01019066
18662,"['E01019068', 'E01019066', 'E01019071']","[0.615, 0.214, 0.171]",4000000.0,E01019068
18663,"['E01019073', 'E01019071', 'E01019068', 'E01019070']","[0.489, 0.35, 0.12, 0.04]",4000000.0,E01019073
18664,"['E01019070', 'E01019073', 'E01019054', 'E01019071']","[0.607, 0.328, 0.038, 0.027]",4000000.0,E01019070
18665,"['E01019054', 'E01019073', 'E01019070', 'E01019075', 'E01019053']","[0.881, 0.067, 0.038, 0.008, 0.006]",4000000.0,E01019054
18666,"['E01019054', 'E01019052', 'E01019053']","[0.523, 0.357, 0.12]",4000000.0,E01019054
18667,"['E01019052', 'E01019053', 'E01019054', 'E01018945']","[0.909, 0.062, 0.027, 0.003]",4000000.0,E01019052
18668,"['E01019052', 'E01018945']","[0.877, 0.123]",4000000.0,E01019052
18669,"['E01019052', 'E01018945']","[0.734, 0.266]",4000000.0,E01019052
18670,"['E01019052', 'E01018945']","[0.941, 0.059]",4000000.0,E01019052
18671,"['E01018924', 'E01019052', 'E01018945']","[0.771, 0.222, 0.007]",4000000.0,E01018924
18672,"['E01018924', 'E01018971']","[1.0, 0.0]",4000000.0,E01018924
18673,"['E01018924', 'E01018971', 'E01018970', 'E01018972']","[0.772, 0.228, 0.0, 0.0]",3919598.6,E01018924
18674,"['E01033289', 'E01018924', 'E01018962']","[0.584, 0.261, 0.155]",3155559.0,E01033289
18675,"['E01033289', 'E01018962']","[0.944, 0.056]",4000000.0,E01033289
18676,"['E01033289', 'E01018962']","[0.52, 0.48]",4000000.0,E01033289
18677,"['E01018962', 'E01033289']","[0.802, 0.198]",3202783.0,E01018962
18678,['E01018962'],[1.0],970.6,E01018962
18983,['E01019039'],[1.0],195018.0,E01019039
18984,['E01019039'],[1.0],2923065.4,E01019039
18985,['E01019039'],[1.0],4000000.0,E01019039
18986,"['E01019039', 'E01019067', 'E01019038', 'E01019040']","[0.641, 0.198, 0.138, 0.023]",4000000.0,E01019039
18987,"['E01019067', 'E01019040', 'E01019039']","[0.804, 0.158, 0.038]",4000000.0,E01019067
18988,"['E01019067', 'E01019066']","[0.827, 0.173]",4000000.0,E01019067
18989,"['E01019067', 'E01019068', 'E01019066', 'E01019073']","[0.66, 0.28, 0.055, 0.005]",4000000.0,E01019067
18990,"['E01019073', 'E01019032', 'E01019034', 'E01019067', 'E01019033', 'E01019068']","[0.635, 0.14, 0.136, 0.061, 0.015, 0.013]",4000000.0,E01019073
18991,"['E01019034', 'E01019075', 'E01019073']","[0.367, 0.322, 0.311]",4000000.0,E01019034
18992,"['E01019075', 'E01019073', 'E01019053', 'E01019054', 'E01019076']","[0.892, 0.048, 0.04, 0.019, 0.001]",4000000.0,E01019075
18993,"['E01019053', 'E01019076', 'E01019052', 'E01019075']","[0.829, 0.068, 0.064, 0.039]",4000000.0,E01019053
18994,"['E01019053', 'E01019052', 'E01018945']","[0.92, 0.08, 0.0]",4000000.0,E01019053
18995,"['E01018945', 'E01019053']","[0.529, 0.471]",4000000.0,E01018945
18996,"['E01018945', 'E01019053']","[0.984, 0.016]",4000000.0,E01018945
18997,"['E01018945', 'E01018924', 'E01019052']","[0.906, 0.08, 0.014]",4000000.0,E01018945
18998,"['E01018924', 'E01018945']","[1.0, 0.0]",4000000.0,E01018924
18999,"['E01018924', 'E01018973', 'E01018971', 'E01018972']","[0.922, 0.046, 0.029, 0.002]",3962267.6,E01018924
19000,"['E01018924', 'E01018973', 'E01018970', 'E01018972', 'E01018971']","[0.378, 0.215, 0.211, 0.112, 0.083]",3880346.7,E01018924
19001,"['E01018924', 'E01018962', 'E01033289', 'E01018970']","[0.576, 0.403, 0.02, 0.002]",4000000.0,E01018924
19002,"['E01018962', 'E01033289']","[0.79, 0.21]",4000000.0,E01018962
19003,['E01018962'],[1.0],4000000.0,E01018962
19004,['E01018962'],[1.0],3063510.8,E01018962
19311,['E01019039'],[1.0],651878.3,E01019039
19312,"['E01019039', 'E01019038']","[0.928, 0.072]",2712863.0,E01019039
19313,"['E01019038', 'E01019040', 'E01019039']","[0.701, 0.294, 0.005]",2133438.8,E01019038
19314,"['E01019040', 'E01019067']","[0.992, 0.008]",2723580.5,E01019040
19315,"['E01019067', 'E01019040']","[0.698, 0.302]",3995718.0,E01019067
19316,['E01019067'],[1.0],4000000.0,E01019067
19317,"['E01019047', 'E01019034', 'E01019043', 'E01019033', 'E01019067', 'E01019041', 'E01019045', 'E01019046', 'E01019042', 'E01019015', 'E01019032', 'E01019044']","[0.159, 0.154, 0.144, 0.118, 0.11, 0.105, 0.087, 0.057, 0.033, 0.024, 0.01, 0.0]",4000000.0,E01019047
